Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
5536,147336,18.10.2013 01:30,Institutul National de Gerontologie si Geriatrie  ANA ASLAN,4283333,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,501,130.40",RON,Offline,DA,NU,15540000-5,Branzeturi (Rev.2)
5537,147309,18.10.2013 01:30,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,517,104.00",RON,Offline,DA,NU,33192000-2,Mobilier medical (Rev.2)
5538,147303,18.10.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"50,920,000.00",RON,Offline,DA,NU,45233130-9,Lucrari de constructii de drumuri nationale (Rev.2)
5539,147322,18.10.2013 01:30,Autoritatea Rutiera Româna,12059648,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,022,750.00",RON,Offline,DA,NU,34110000-1,Autoturisme (Rev.2)
5540,147311,18.10.2013 01:30,ADMINISTRATIA FLUVIALA A DUNARII DE JOS RA GALATI,1644670,Galati,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,500,000.00",RON,Offline,DA,NU,34515100-1,Geamanduri de marcare (Rev.2)
5541,147328,18.10.2013 09:55,"SPITALUL JUDETEAN DE URGENTA ""SF. PANTELIMON"" FOCSANI",4350505,Vrancea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"37,701.72",RON,Online,NU,NU,33621400-3,Substituenti de plasma sanguina si solutii pentru perfuzii (Rev.2)
5542,147341,18.10.2013 09:56,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"2,108,300.00",RON,Offline,NU,NU,45234140-9,Lucrari de constructii de pasaje la nivel (Rev.2)
5543,147342,18.10.2013 09:56,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"32,250.00",RON,Offline,NU,NU,44812100-6,Emailuri si smalturi (Rev.2)
5544,147343,18.10.2013 09:57,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,31340000-1,"Accesorii de cablu, izolate (Rev.2)"
5545,147344,18.10.2013 09:58,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"88,160.00",RON,Offline,NU,NU,34942000-2,Echipament de semnalizare (Rev.2)
5546,147339,18.10.2013 09:58,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"390,629.25",RON,Offline,NU,NU,44531510-9,Bolturi si suruburi (Rev.2)
5547,147346,18.10.2013 10:05,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"13,059,730.04",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
5548,147329,18.10.2013 10:06,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"35,000.00",RON,Offline,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
5549,147330,18.10.2013 10:08,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,000.00",RON,Online,NU,NU,14410000-8,Sare gema (Rev.2)
5550,147332,18.10.2013 10:11,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"213,776.15",RON,Online,NU,NU,42675100-9,Piese pentru ferastraie cu lant (Rev.2)
5551,147345,18.10.2013 10:15,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"68,600.00",RON,Offline,NU,NU,18110000-3,Imbracaminte de uz profesional (Rev.2)
5552,147357,18.10.2013 10:15,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"298,840.00",RON,Offline,NU,NU,44113910-7,Materiale de intretinere rutiera de iarna (Rev.2)
5553,147350,18.10.2013 10:19,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"16,000.00",RON,Online,NU,NU,38810000-6,Echipament de comanda a proceselor industriale (Rev.2)
5554,147334,18.10.2013 10:21,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,14751237,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,000.00",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
5555,147356,18.10.2013 10:23,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"26,612.90",RON,Offline,NU,NU,38424000-3,Echipament de masurare si de control (Rev.2)
5556,147361,18.10.2013 13:13,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"84,910.00",RON,Offline,NU,NU,50511000-0,Servicii de reparare si de intretinere a pompelor (Rev.2)
5557,147365,18.10.2013 13:47,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"649,038.00",RON,Offline,NU,NU,44111700-8,Dale (Rev.2)
5558,147373,18.10.2013 14:01,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"180,370.00",RON,Offline,NU,NU,31000000-6,"Masini, aparate, echipamente si consumabile electrice; iluminat (Rev.2)"
5559,147366,18.10.2013 16:00,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"8,375,973.56",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
5560,147335,19.10.2013 01:30,REGISTRUL AUTO ROMAN - R.A.,RO 1590236,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,147,066.00",RON,Offline,DA,NU,34144700-5,Vehicule utilitare (Rev.2)
5561,147340,19.10.2013 01:30,CONSILIUL JUDETEAN CONSTANTA,2981739,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,080,000.00",EUR,Offline,DA,NU,15842300-5,Dulciuri (Rev.2)
5562,147337,19.10.2013 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"173,600.00",EUR,Online,DA,NU,16700000-2,Tractoare (Rev.2)
5563,147333,19.10.2013 01:30,GARDA NATIONALA DE MEDIU - COMISARIATUL GENERAL,15378153,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"795,161.29",RON,Offline,DA,NU,34115200-8,Autovehicule pentru transportul a mai putin de 10 persoane (Rev.2)
5564,147351,19.10.2013 01:30,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"472,983.90",EUR,Offline,DA,DA,48460000-0,"Pachete software analitice, stiintifice, matematice sau previzionale (Rev.2)"
5565,147367,19.10.2013 01:30,Ministerul Afacerilor Externe,4266863,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"16,375,455.26",RON,Offline,DA,NU,64200000-8,Servicii de telecomunicatii (Rev.2)
5566,147326,19.10.2013 01:30,Inspectoratul General de Aviatie al  M.A.I.,24367374,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,250,000.00",EUR,Offline,DA,DA,34711500-9,Elicoptere (Rev.2)
5567,147338,19.10.2013 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"2,670,864.34",RON,Offline,DA,NU,72540000-2,Servicii de actualizare informatica (Rev.2)
5568,147388,19.10.2013 01:30,FOCALITY S.R.L.,RO 23154424,Iasi,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,432,971.00",RON,Offline,DA,DA,72230000-6,Servicii de dezvoltare de software personalizat (Rev.2)
5569,147331,19.10.2013 01:30,ADMINISTRATIA GRADINA ZOOLOGICA,4505375,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,008,000.00",RON,Online,DA,NU,90524300-9,Servicii de inlaturare a deseurilor biologice (Rev.2)
5570,147355,19.10.2013 01:30,AGENTIA NATIONALA PENTRU PROTECTIA MEDIULUI,16462898,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,329,838.71",RON,Online,DA,NU,35120000-1,Sisteme si dispozitive de supraveghere si de securitate (Rev.2)
5571,147380,19.10.2013 01:30,Universitatea din Bucuresti,4505502,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,476,000.00",RON,Offline,DA,DA,38434000-6,Analizoare (Rev.2)
5572,147371,19.10.2013 01:30,BIBLIOTECA JUDETEANA ALEXANDRU SI ARISTIA AMAN,4332185,Dolj,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,359,046.86",RON,Offline,DA,DA,48160000-7,Pachete software pentru biblioteci (Rev.2)
5573,147349,19.10.2013 01:30,JUDETUL ILFOV - CONSILIUL JUDETEAN,4192545,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,100,174.15",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
5574,147379,21.10.2013 11:37,SPITALUL JUDETEAN DE URGENTA DEVA,4374385,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"402,010.22",RON,Online,NU,NU,33696300-8,Reactivi chimici (Rev.2)
5575,147382,21.10.2013 11:37,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"500,000.00",RON,Offline,NU,NU,50720000-8,Servicii de reparare si de intretinere a incalzirii centrale (Rev.2)
5576,147385,21.10.2013 11:38,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"60,000.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
5577,147369,21.10.2013 11:39,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"430,000.00",RON,Offline,NU,NU,31170000-8,Transformatoare (Rev.2)
5578,147386,21.10.2013 11:40,TRANSPORT CALATORI EXPRESS SA PLOIESTI,1355770,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"151,484.00",RON,Online,NU,NU,34350000-5,Pneuri pentru sarcina mica si mare (Rev.2)
5579,147387,21.10.2013 11:45,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"173,068.25",EUR,Offline,NU,NU,34941300-8,Sine de tramvai (Rev.2)
5580,147358,21.10.2013 11:46,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"6,400.00",RON,Offline,NU,NU,79131000-1,Servicii de documentare (Rev.2)
5581,147384,21.10.2013 11:47,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"71,434.00",RON,Offline,NU,NU,34350000-5,Pneuri pentru sarcina mica si mare (Rev.2)
5582,147390,21.10.2013 11:48,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"531,270.00",RON,Offline,NU,NU,38341500-2,Sisteme de monitorizare a contaminarii (Rev.2)
5583,147364,21.10.2013 11:48,SPITALUL CLINIC C.F. CLUJ,4288349,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"137,384.00",RON,Offline,NU,NU,33696300-8,Reactivi chimici (Rev.2)
5584,147370,21.10.2013 11:57,SPITALUL CLINIC C.F. CLUJ,4288349,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"284,542.00",RON,Online,NU,NU,33692400-1,Solutii pentru perfuzii (Rev.2)
5585,147378,21.10.2013 11:57,SPITALUL DE PSIHIATRIE SI PENTRU MASURI DE SIGURANTA JEBEL,5189300,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"130,627.40",RON,Offline,NU,NU,33661000-1,Medicamente pentru sistemul nervos (Rev.2)
5586,147395,21.10.2013 11:58,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"137,405.88",RON,Offline,NU,NU,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
5587,147360,21.10.2013 11:59,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,234,740.00",RON,Online,NU,NU,24311400-1,"Clorura de hidrogen, acizi anorganici, dioxid de siliciu si dioxid de sulf (Rev.2)"
5588,147394,21.10.2013 12:01,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Online,NU,NU,50532300-6,Servicii de reparare si de intretinere a generatoarelor (Rev.2)
5589,147393,21.10.2013 12:02,APASERV SATU MARE S.A.,RO16844952,Satu Mare,Furnizare,DA,Negociere,Pretul cel mai scazut,"800,000.00",RON,Offline,NU,NU,34131000-4,Camionete (Rev.2)
5590,147368,21.10.2013 12:02,Compania Nationala a Uraniului - S.A. Bucuresti,10254529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"9,900.00",RON,Online,NU,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
5591,147375,21.10.2013 12:04,Compania Nationala a Uraniului - S.A. Bucuresti,10254529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"481,200.00",RON,Online,NU,NU,75251000-0,Servicii de pompieri (Rev.2)
5592,147376,21.10.2013 12:07,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"24,444.18",RON,Offline,NU,NU,44165100-5,Furtunuri (Rev.2)
5593,147359,21.10.2013 12:07,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"133,845.00",RON,Offline,NU,NU,44442000-0,Rulmenti cu role (Rev.2)
5594,147409,21.10.2013 16:26,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"14,400.00",RON,Offline,NU,NU,31110000-0,Motoare electrice (Rev.2)
5595,147415,21.10.2013 16:27,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"548,000.00",RON,Offline,NU,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
5596,147428,21.10.2013 16:27,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"60,512.00",RON,Offline,NU,NU,14212310-6,Balast (Rev.2)
5597,147404,21.10.2013 17:26,"Universitatea ""Alexandru Ioan Cuza"" Iasi",4701126,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"176,000.00",RON,Offline,NU,DA,38970000-5,"Simulator tehnic de cercetare, de testare si stiintific (Rev.2)"
5598,147381,22.10.2013 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"830,964.00",RON,Offline,DA,NU,18000000-9,"Imbracaminte, incaltaminte, articole de voiaj si accesorii (Rev.2)"
5599,147392,22.10.2013 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,721,406.40",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
5600,147383,22.10.2013 01:30,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,048,146.47",RON,Offline,DA,NU,72910000-2,Servicii de siguranta informatica (Rev.2)
5601,147424,22.10.2013 01:30,CONSILIUL JUDETEAN CONSTANTA,2981739,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"820,800.00",EUR,Offline,DA,NU,03220000-9,"Legume, fructe si fructe cu coaja (Rev.2)"
5602,147389,22.10.2013 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"16,303,752.00",RON,Offline,DA,NU,24957200-9,"Aditivi pentru ciment, mortar sau beton (Rev.2)"
5603,147377,22.10.2013 01:30,Comuna Vultureni (Primaria Vultureni),4426298,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"915,200.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
5604,147391,22.10.2013 01:30,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"33,131,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
5605,147362,22.10.2013 01:30,CN Aeroporturi Bucuresti SA,RO26490194,Ilfov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"731,050.00",EUR,Offline,DA,NU,42961300-3,Sistem de localizare a vehiculelor (Rev.2)
5606,147374,22.10.2013 01:30,Unitatea Militara 0991 Bucuresti,24189404,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,277,074.60",RON,Offline,DA,NU,09131100-7,Carburanti de tip kerosen (Rev.2)
5607,147363,22.10.2013 01:30,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"978,750.00",RON,Offline,DA,NU,33192120-9,Paturi de spital (Rev.2)
5608,147420,22.10.2013 09:57,MINISTERUL APARARII UM 02534 IASI,4540054,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"127,537.07",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
5609,147405,22.10.2013 10:03,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"29,100.00",RON,Offline,NU,NU,50532000-3,Servicii de reparare si de intretinere a masinilor si aparatelor electrice si a echipamentului conex (Rev.2)
5610,147406,22.10.2013 10:08,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,31210000-1,Aparate electrice de comutare sau de protectie a circuitelor electrice (Rev.2)
5611,147410,22.10.2013 10:09,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"42,877.00",RON,Offline,NU,NU,31710000-6,Echipament electronic (Rev.2)
5612,147397,22.10.2013 10:14,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"877,446.22",RON,Offline,NU,NU,14212000-0,"Granule, criblura, nisip fin, pietre mici, pietris, piatra faramitata si concasata, amestecuri de piatra, amestec de nisip si pietris si alte agregate (Rev.2)"
5613,147426,22.10.2013 10:16,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"568,122.58",RON,Offline,NU,NU,42913500-4,Filtre de aspiratie a aerului (Rev.2)
5614,147411,22.10.2013 10:17,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"154,124.00",RON,Offline,NU,NU,44331000-9,Bare (Rev.2)
5615,147422,22.10.2013 10:28,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"315,750.00",RON,Offline,NU,NU,43611200-1,Sape de foraj industriale (Rev.2)
5616,147416,22.10.2013 10:29,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"484,521.00",RON,Online,NU,NU,35810000-5,Echipament individual (Rev.2)
5617,147417,22.10.2013 10:29,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"77,550.00",RON,Offline,NU,NU,18222000-1,Haine de serviciu (Rev.2)
5618,147419,22.10.2013 10:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"65,000.00",RON,Offline,NU,NU,43200000-5,"Utilaje pentru terasamente, utilaje de excavare si piese ale acestora (Rev.2)"
5619,147421,22.10.2013 10:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"394,885.00",RON,Online,NU,NU,42418000-9,"Utilaje de ridicare, de manipulare, de incarcare sau de descarcare (Rev.2)"
5620,147423,22.10.2013 10:31,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,800.00",RON,Offline,NU,NU,43812000-8,Echipament de taiere cu ferastraul (Rev.2)
5621,147427,22.10.2013 10:31,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"28,000.00",RON,Offline,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
5622,147412,22.10.2013 10:32,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,182,135.00",RON,Offline,NU,NU,79713000-5,Servicii de paza (Rev.2)
5623,147430,22.10.2013 10:35,"Universitatea de Medicina si Farmacie ""Carol Davila""",4192910,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"221,932.23",RON,Offline,NU,NU,33168100-6,Endoscoape (Rev.2)
5624,147445,22.10.2013 16:07,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"120,999.40",RON,Offline,NU,NU,34946121-4,Eclise de imbinare si placi de baza (Rev.2)
5625,147425,23.10.2013 01:30,AUTORITATEA NAVALA ROMANA,11055818,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"250,806.00",EUR,Online,DA,NU,34521100-6,Vedete de supraveghere (Rev.2)
5626,147443,23.10.2013 01:30,Judetul Covasna,4201988,Covasna,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"43,978,160.66",RON,Offline,DA,DA,45215140-0,Lucrari de constructii de unitati spitalicesti (Rev.2)
5627,147434,23.10.2013 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"76,038,877.00",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
5628,147450,23.10.2013 01:30,Institutul National de Gerontologie si Geriatrie  ANA ASLAN,4283333,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,061,280.00",RON,Offline,DA,NU,72227000-2,Servicii de consultanta privind integrarea software (Rev.2)
5629,147418,23.10.2013 01:30,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,522,011.15",RON,Online,DA,NU,33696300-8,Reactivi chimici (Rev.2)
5630,147398,23.10.2013 01:30,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,792,554.00",RON,Offline,DA,NU,31230000-7,Piese pentru aparate de distributie sau de control al energiei electrice (Rev.2)
5631,147400,23.10.2013 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"899,088.35",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
5632,147413,23.10.2013 01:30,SPITALUL CLINIC DE URGENTA SF.IOAN,4204178,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,459,304.00",RON,Offline,DA,NU,33772000-2,Articole de unica folosinta din hartie (Rev.2)
5633,147399,23.10.2013 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"137,027,920.00",RON,Offline,DA,NU,44164300-0,Material tubular (Rev.2)
5634,147401,23.10.2013 01:30,ADMINISTRATIA NATIONALA A REZERVELOR DE STAT SI PROBLEME SPECIALE,26288978,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"97,100,000.00",RON,Online,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
5635,147403,23.10.2013 01:30,SECTORUL 6 AL MUNICIPIULUI BUCURESTI,4340730,Bucuresti,Servicii,NU,Negociere,Pretul cel mai scazut,"76,640,780.50",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
5636,147414,23.10.2013 01:30,AGENTIA NATIONALA DE INTEGRITATE,22838777,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,407,180.00",EUR,Offline,DA,NU,79995100-6,Servicii de arhivare (Rev.2)
