Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
7841,129189,29.08.2011 15:19,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"75,354.00",RON,Offline,NU,NU,60100000-9,Servicii de transport rutier (Rev.2)
7842,129191,29.08.2011 15:27,Directia Generala de Asistenta Sociala si Protectia Copilului Sector 2,17093691,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"64,712.89",RON,Offline,NU,NU,22852100-8,Coperti de dosar (Rev.2)
7843,129238,29.08.2011 17:15,INSTITUTUL NATIONAL DE CERCETARE-DEZVOLTARE PENTRU FIZICA MATERIALELOR,RO 9068280,Ilfov,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"13,000,000.00",RON,Offline,NU,NU,45212350-4,Cladiri de interes istoric sau arhitectural deosebit (Rev.2)
7844,129239,29.08.2011 17:19,Municipiul Aiud,4613636,Alba,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"432,830.00",RON,Offline,NU,DA,39721400-6,"Dispozitive de incalzire instantanee sau prin acumulare a apei, altele decat cele electrice (Rev.2)"
7845,129214,30.08.2011 01:30,MONITORUL OFICIAL R.A.,RO427282,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"449,500.00",EUR,Offline,DA,NU,30232000-4,Echipament periferic (Rev.2)
7846,129462,30.08.2011 01:30,Spitalul Judetean Giurgiu,4352620,Giurgiu,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"2,250,000.00",EUR,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
7847,129224,30.08.2011 01:30,APASERV SATU MARE S.A.,RO16844952,Satu Mare,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,879,470.00",RON,Offline,DA,DA,34144410-5,Vidanjoare (Rev.2)
7848,129222,30.08.2011 01:30,Administratia Bazinala de Apa Buzau Ialomita,23706189,Buzau,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"37,238,990.00",RON,Online,DA,NU,45243510-0,Diguri de aparare (Rev.2)
7849,129081,30.08.2011 01:30,COMPANIA DE APA TARGOVISTE- DAMBOVITA,RO 10084149,Dambovita,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"44,657,055.00",RON,Offline,DA,DA,45232420-2,Lucrari de constructii de statii de epurare a apelor reziduale (Rev.2)
7850,129225,30.08.2011 01:30,COMPANIA AQUASERV S.A,10755074,Mures,Lucrari,DA,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"22,027,634.00",RON,Offline,DA,DA,45232420-2,Lucrari de constructii de statii de epurare a apelor reziduale (Rev.2)
7851,129240,30.08.2011 01:30,Orasul Sannicolau Mare,4548554,Timis,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"713,700.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7852,129241,30.08.2011 01:30,COMUNA MIROSLAVA,4540461,Iasi,Servicii,NU,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"10,320,502.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7853,129263,30.08.2011 01:30,JUDETUL TIMIS,4358029,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,784,934.00",RON,Offline,DA,NU,39713300-6,Compactoare de deseuri menajere (Rev.2)
7854,129480,30.08.2011 01:30,Ministerul Apararii - Unitatea Militara 02550 Bucuresti,4283716,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,660,704.00",RON,Offline,DA,NU,35124000-9,Detectoare de metal (Rev.2)
7855,129475,30.08.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,823,783.12",RON,Offline,DA,DA,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
7856,129244,30.08.2011 01:30,Inspectoratul Scolar Judetean Dolj,5046912,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"565,130.00",RON,Online,DA,NU,39162110-9,Rechizite scolare (Rev.2)
7857,129185,30.08.2011 01:30,Municipiul Iasi,4541580,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,378,220.00",RON,Offline,DA,DA,32333100-7,Aparate de inregistrare video (Rev.2)
7858,129310,30.08.2011 09:37,Banca Nationala a Romaniei,R 361684,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"63,000.00",RON,Offline,NU,NU,44115700-6,Jaluzele exterioare (Rev.2)
7859,129322,30.08.2011 09:57,Comuna Radesti (Consiliu Local Radesti),4562281,Alba,Servicii,NU,Negociere,Pretul cel mai scazut,"90,000.00",RON,Offline,NU,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7860,129323,30.08.2011 10:02,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"413,000.00",RON,Offline,NU,NU,50220000-3,Servicii de reparare si de intretinere si servicii conexe pentru transportul feroviar si pentru alte echipamente (Rev.2)
7861,129538,30.08.2011 10:34,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"14,900.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
7862,129270,30.08.2011 10:41,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"150,000.00",RON,Offline,NU,NU,50100000-6,Servicii de reparare si de intretinere a vehiculelor si a echipamentelor aferente si servicii conexe (Rev.2)
7863,129313,30.08.2011 10:43,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"200,000.00",RON,Offline,NU,NU,16820000-9,Piese pentru utilaje forestiere (Rev.2)
7864,129302,30.08.2011 11:17,Banca Nationala a Romaniei,R 361684,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"393,203.60",RON,Offline,NU,NU,30213100-6,Computere portabile (Rev.2)
7865,129304,30.08.2011 11:25,SOCIETATEA COMERCIALA CONVERSMIN     S.A.,RO 14923006,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"153,106.00",RON,Offline,NU,NU,71323000-8,Servicii de proiectare tehnica pentru procese si productie industriale (Rev.2)
7866,129547,30.08.2011 11:27,UM 0929 Bucuresti,13624359,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"2,424,513.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
7867,129282,30.08.2011 12:15,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"406,176.00",RON,Online,NU,NU,32354100-0,Filme pentru radiologii (Rev.2)
7868,129274,30.08.2011 12:19,REGIA  AUTONOMA DE TRANSPORT BRASOV,RO 1102556,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,430,200.00",RON,Offline,NU,NU,34352200-1,Pneuri pentru autobuze (Rev.2)
7869,129319,30.08.2011 12:20,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"610,000.00",RON,Offline,NU,NU,50220000-3,Servicii de reparare si de intretinere si servicii conexe pentru transportul feroviar si pentru alte echipamente (Rev.2)
7870,129275,30.08.2011 12:22,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"100,705.20",RON,Offline,NU,NU,42131270-9,Vane de trecere (Rev.2)
7871,129289,30.08.2011 12:47,Agentia pentru Dezvoltare Regionala Sud Muntenia,11390243,Calarasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"44,500.00",RON,Offline,NU,DA,48900000-7,Diverse pachete software si sisteme informatice (Rev.2)
7872,129276,30.08.2011 13:33,Agentia pentru Dezvoltare Regionala Sud Muntenia,11390243,Calarasi,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"285,000.00",RON,Offline,NU,DA,79341000-6,Servicii de publicitate (Rev.2)
7873,129372,30.08.2011 13:57,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"245,240.00",RON,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
7874,129575,30.08.2011 14:12,Spital Clinic Judetean de Urgenta Timisoara,4663448,Timis,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"322,580.00",RON,Offline,NU,NU,71242000-6,"Pregatire de proiecte si proiectare, estimare a costurilor (Rev.2)"
7875,129308,30.08.2011 14:40,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"1,571,100.00",RON,Offline,NU,NU,18141000-9,Manusi de lucru (Rev.2)
7876,129309,30.08.2011 15:05,AQUATIM S.A. Timisoara,RO 3041480,Timis,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"17,878,654.00",RON,Offline,NU,DA,45232420-2,Lucrari de constructii de statii de epurare a apelor reziduale (Rev.2)
7877,129260,30.08.2011 15:17,Filiala de Distributie a Energiei Electrice  ELECTRICA  DISTRIBUTIE TRANSILVANIA NORD S.A.,RO14476722,Cluj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"23,200.00",RON,Offline,NU,NU,31681100-4,Contacte electrice (Rev.2)
7878,129256,30.08.2011 15:26,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"155,297.20",RON,Offline,NU,NU,44442000-0,Rulmenti cu role (Rev.2)
7879,129257,30.08.2011 15:28,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"232,487.54",RON,Offline,NU,NU,38434580-5,Analizoare imunologice (Rev.2)
7880,129294,30.08.2011 15:55,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"99,000.00",RON,Offline,NU,NU,60100000-9,Servicii de transport rutier (Rev.2)
7881,129266,30.08.2011 16:06,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"349,122.75",RON,Offline,NU,NU,71300000-1,Servicii de inginerie (Rev.2)
7882,129265,30.08.2011 16:15,E-ON DISTRIBUTIE ROMANIA S.A.,RO10976687,Mures,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"1,000,000.00",RON,Offline,NU,NU,19212500-0,Snururi (Rev.2)
7883,129518,30.08.2011 16:58,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"300,000.00",USD,Offline,NU,NU,76460000-5,Servicii de asistenta privind puturile (Rev.2)
7884,129522,30.08.2011 17:01,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"450,000.00",USD,Offline,NU,NU,76537100-7,Servicii privind utilajele petroliere pentru fundul gaurii de foraj (Rev.2)
7885,129314,31.08.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"840,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
7886,129273,31.08.2011 01:30,SPITALUL JUDETEAN ARGES,4122205,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,948,043.76",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
7887,129246,31.08.2011 01:30,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,4183199,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,556,000.00",RON,Offline,DA,DA,72212783-1,Servicii de dezvoltare de software pentru managementul continutului (Rev.2)
7888,129296,31.08.2011 01:30,MUNICIPIUL TURDA,4378930,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"935,210.00",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
7889,129326,31.08.2011 01:30,Spitalul Clinic de Pneumoftiziologie Iasi,4541262,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,442,850.00",RON,Offline,DA,NU,33622200-8,Antihipertensive (Rev.2)
7890,129327,31.08.2011 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"11,413,973.00",RON,Offline,DA,NU,42124340-9,Piese pentru compresoare de gaz (Rev.2)
7891,129473,31.08.2011 01:30,HIDRO PRAHOVA S.A.,RO16826034,Prahova,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"57,824,473.00",RON,Offline,DA,DA,45231300-8,Lucrari de constructii de conducte de apa si de canalizare a apelor reziduale la mare distanta (Rev.2)
7892,129245,31.08.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,722,689.52",RON,Offline,DA,DA,72212311-2,Servicii de dezvoltare de software pentru gestionarea documentelor (Rev.2)
7893,129519,31.08.2011 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,200,000.00",USD,Offline,DA,NU,76431100-4,Servicii de control pentru forare de puturi (Rev.2)
7894,129258,31.08.2011 01:30,JUDETUL VASLUI,3394171,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,169,652.00",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
7895,129316,31.08.2011 01:30,ORASUL HOREZU - CONSILIUL LOCAL HOREZU,2541479,Valcea,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,244,334.00",RON,Offline,DA,NU,39715210-2,Echipament de incalzire centrala (Rev.2)
7896,129520,31.08.2011 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,200,000.00",USD,Offline,DA,NU,76534000-5,Servicii de largire pentru fundul gaurii de foraj (Rev.2)
7897,129283,31.08.2011 01:30,JUDETUL GIURGIU,4938042,Giurgiu,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,406,105.00",RON,Online,DA,DA,30210000-4,Masini de procesare a datelor (hardware) (Rev.2)
7898,129254,31.08.2011 01:30,Spitalul Clinic de Obstetrica-Ginecologie Dr. I.A. Sbarcea Brasov,4443183,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"77,717.10",RON,Offline,DA,NU,33696000-5,Reactivi si produse de contrast (Rev.2)
7899,129269,31.08.2011 01:30,UNITATEA MILITARA 01838,4299631,Buzau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,773,741.94",RON,Offline,DA,NU,09132200-5,Benzina cu plumb (Rev.2)
7900,129277,31.08.2011 01:30,Administratia Lacuri Parcuri si Agrement Bucuresti,14008314,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,822,580.65",RON,Offline,DA,NU,31500000-1,Aparatura de iluminat si lampi electrice (Rev.2)
7901,129351,31.08.2011 09:25,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"80,019.00",EUR,Online,NU,NU,34138000-3,Tractoare rutiere (Rev.2)
7902,129369,31.08.2011 09:27,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"68,129.00",EUR,Online,NU,NU,34113300-5,Vehicule de teren (Rev.2)
7903,129331,31.08.2011 09:31,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"521,400.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
7904,129373,31.08.2011 09:50,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"117,200.00",RON,Online,NU,NU,34351100-3,Pneuri pentru autovehicule (Rev.2)
7905,129354,31.08.2011 09:52,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"314,060.58",RON,Offline,NU,NU,44334000-0,Profile (Rev.2)
7906,129334,31.08.2011 09:57,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"69,857.53",EUR,Offline,NU,NU,31210000-1,Aparate electrice de comutare sau de protectie a circuitelor electrice (Rev.2)
7907,129335,31.08.2011 10:00,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"465,850.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
7908,129356,31.08.2011 10:02,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"80,000.00",RON,Offline,NU,NU,50112100-4,Servicii de reparare a automobilelor (Rev.2)
7909,129423,31.08.2011 10:14,SPITALUL JUDETEAN DE URGENTA CALARASI,3233078,Calarasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"393,944.00",RON,Offline,NU,NU,33141310-6,Seringi (Rev.2)
7910,129341,31.08.2011 10:19,MUNICIPIUL ARAD,3519925,Arad,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"18,348.62",RON,Offline,NU,NU,79823000-9,Servicii de tiparire si de livrare (Rev.2)
7911,129376,31.08.2011 10:24,"Spitalul Clinic de Urgenta pentru Copii ""Sf. Ioan"" Galati",3346875,Galati,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"153,226.00",RON,Online,NU,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
7912,129343,31.08.2011 10:52,MUNICIPIUL ARAD,3519925,Arad,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"18,348.62",RON,Offline,NU,NU,79823000-9,Servicii de tiparire si de livrare (Rev.2)
7913,129348,31.08.2011 10:57,SPITALUL JUDETEAN DE URGENTA VALCEA,2540589,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"427,535.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
7914,129261,31.08.2011 11:05,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"520,000.00",RON,Offline,NU,NU,79820000-8,Servicii conexe tiparirii (Rev.2)
7915,129426,31.08.2011 11:10,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"105,000.00",RON,Offline,NU,NU,16700000-2,Tractoare (Rev.2)
7916,129379,31.08.2011 11:27,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"519,120.00",RON,Online,NU,NU,33696800-3,Produse de contrast pentru utilizare in radiologie (Rev.2)
7917,129380,31.08.2011 11:38,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"500,000.00",RON,Offline,NU,NU,33642300-5,Terapeutica pentru patologia tiroidiana (Rev.2)
7918,129382,31.08.2011 11:50,REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE,RO10882752,Mehedinti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"215,110.00",RON,Offline,NU,NU,34946120-7,Materiale feroviare (Rev.2)
7919,129404,31.08.2011 12:19,Spitalul Municipal de Urgenta Pascani,4701371,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"28,160.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
7920,129405,31.08.2011 12:30,Societate Comerciala Uzina Termoelectrica Midia Navodari,RO14325363,Constanta,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"850,000.00",RON,Offline,NU,NU,24327400-6,Produse pe baza de rasina (Rev.2)
7921,129406,31.08.2011 12:39,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"170,400.00",RON,Offline,NU,NU,31210000-1,Aparate electrice de comutare sau de protectie a circuitelor electrice (Rev.2)
7922,129262,31.08.2011 12:43,AUTORITATEA NAVALA ROMANA,11055818,Constanta,Furnizare,NU,Negociere,Pretul cel mai scazut,"78,225.00",RON,Offline,NU,NU,34131000-4,Camionete (Rev.2)
7923,129365,31.08.2011 12:43,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"436,846.00",RON,Offline,NU,NU,42124200-6,Piese pentru pompe sau pentru elevatoare de lichide (Rev.2)
7924,129366,31.08.2011 12:47,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"404,358.00",RON,Offline,NU,NU,42124290-3,Piese pentru pompe centrifuge (Rev.2)
7925,129408,31.08.2011 12:57,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"80,795.00",RON,Offline,NU,NU,45261910-6,Reparare de acoperisuri (Rev.2)
7926,129414,31.08.2011 13:02,Spitalul Municipal de Urgenta Pascani,4701371,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"133,320.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
7927,129409,31.08.2011 13:02,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Prahova,2844634,Prahova,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"496,540.80",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
7928,129410,31.08.2011 13:06,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,296,456.00",RON,Offline,NU,NU,45215140-0,Lucrari de constructii de unitati spitalicesti (Rev.2)
7929,129420,31.08.2011 13:28,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"688,000.00",RON,Offline,NU,NU,32420000-3,Echipament de retea (Rev.2)
7930,129645,31.08.2011 14:28,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"36,100.00",EUR,Online,NU,NU,34110000-1,Autoturisme (Rev.2)
7931,129434,31.08.2011 14:33,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"82,300.00",RON,Offline,NU,NU,18332000-5,Camasi (Rev.2)
7932,129383,31.08.2011 15:16,CONSILIUL JUDETEAN SUCEAVA,4244512,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"143,662.00",RON,Offline,NU,DA,33122000-1,Echipament oftalmologic (Rev.2)
7933,129384,31.08.2011 15:29,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,NU,71319000-7,Servicii de expertiza (Rev.2)
7934,129432,31.08.2011 15:42,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"66,500.00",RON,Offline,NU,NU,50112100-4,Servicii de reparare a automobilelor (Rev.2)
7935,129433,31.08.2011 15:50,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"42,000.00",RON,Offline,NU,NU,50531000-6,Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)
7936,129395,31.08.2011 17:59,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,14751237,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"29,470.00",RON,Offline,NU,NU,38341300-0,Instrumente de masurare a marimilor electrice (Rev.2)
7937,129680,31.08.2011 18:04,CAMERA DEPUTATILOR,4265795,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"343,762.10",RON,Offline,NU,NU,09132100-4,Benzina fara plumb (Rev.2)
7938,129368,01.09.2011 01:30,AUTORITATEA FEROVIARA ROMANA - AFER,RO 4283163,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"684,000.00",RON,Offline,DA,NU,64212000-5,Servicii de telefonie mobila (Rev.2)
7939,129397,01.09.2011 01:30,COMPONENTE AUTO S.A.,162657,Arges,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"164,000.00",EUR,Offline,DA,DA,42600000-2,Masini-unelte (Rev.2)
7940,129370,01.09.2011 01:30,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,204,085.00",RON,Online,DA,NU,42512000-8,Instalatii de climatizare (Rev.2)
