Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
6506,155623,18.11.2014 13:44,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,068,215.34",RON,Offline,NU,NU,34312600-3,Benzi transportoare din cauciuc (Rev.2)
6507,155624,18.11.2014 13:54,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"56,000.00",RON,Offline,NU,NU,38900000-4,Diverse instrumente de evaluare si de testare (Rev.2)
6508,155626,18.11.2014 13:55,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,NU,71319000-7,Servicii de expertiza (Rev.2)
6509,155628,18.11.2014 13:58,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"17,000.00",RON,Offline,NU,NU,71319000-7,Servicii de expertiza (Rev.2)
6510,155631,18.11.2014 13:59,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"130,000.00",RON,Offline,NU,NU,90923000-3,Servicii de deratizare (Rev.2)
6511,155633,18.11.2014 14:04,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"82,200.00",RON,Offline,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
6512,155636,18.11.2014 14:04,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"231,450.00",RON,Offline,NU,NU,18000000-9,"Imbracaminte, incaltaminte, articole de voiaj si accesorii (Rev.2)"
6513,155639,18.11.2014 14:05,Compania Nationala a Uraniului - S.A. Bucuresti,10254529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"643,200.00",RON,Online,NU,NU,03419200-2,Lemn de mina (Rev.2)
6514,155644,18.11.2014 14:09,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"1,000,000.00",RON,Offline,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
6515,155647,18.11.2014 14:09,AQUATIM S.A. Timisoara,RO 3041480,Timis,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"627,000.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
6516,155650,18.11.2014 14:10,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,616,820.90",RON,Offline,NU,NU,90910000-9,Servicii de curatenie (Rev.2)
6517,155654,18.11.2014 14:11,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"69,300.00",RON,Offline,NU,NU,50112100-4,Servicii de reparare a automobilelor (Rev.2)
6518,155656,18.11.2014 14:13,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"85,000.00",RON,Offline,NU,NU,31121000-0,Grupuri electrogene (Rev.2)
6519,155643,19.11.2014 01:30,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,517,343.00",EUR,Offline,DA,NU,72212451-5,Servicii de dezvoltare de software de planificare a resurselor intreprinderii (Rev.2)
6520,155658,19.11.2014 01:30,DIRECTIA PENTRU EVIDENTA PERSOANELOR SI ADMINISTRAREA BAZELOR DE DATE,26362870,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"4,558,605.30",RON,Offline,DA,NU,72267000-4,Servicii de intretinere si reparatii de software (Rev.2)
6521,155637,19.11.2014 01:30,"Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""",4203628,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,746,816.60",RON,Online,DA,NU,33696800-3,Produse de contrast pentru utilizare in radiologie (Rev.2)
6522,155627,19.11.2014 01:30,Regia Autonoma Administratia Patrimoniului Protocolului de Stat Bucuresti,RO 2351555,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,572,002.06",RON,Offline,DA,NU,44100000-1,Materiale de constructii si articole conexe (Rev.2)
6523,155630,19.11.2014 01:30,JUDETUL BACAU,5057580,Bacau,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"57,095,986.00",RON,Offline,DA,NU,45213331-2,Lucrari de constructii de cladiri aeroportuare (Rev.2)
6524,155641,19.11.2014 01:30,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Servicii,DA,Negociere,Pretul cel mai scazut,"4,955,880.00",RON,Offline,DA,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
6525,155642,19.11.2014 01:30,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Servicii,DA,Negociere,Pretul cel mai scazut,"8,114,960.00",RON,Offline,DA,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
6526,155645,19.11.2014 01:30,Spital Clinic Judetean de Urgenta Arad,3519879,Arad,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"698,800.00",RON,Online,DA,NU,90524400-0,"Servicii de colectare, de transport si de eliminare a deseurilor spitalicesti (Rev.2)"
6527,155683,19.11.2014 01:30,INSPECTORATUL GENERAL AL POLITIEI DE FRONTIERA,4193222,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"652,660.00",EUR,Offline,DA,DA,50241000-6,Servicii de reparare si de intretinere a navelor (Rev.2)
6528,155653,19.11.2014 01:30,Ministerul Apararii Nationale - Unitatea Militara 01020,4349187,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"6,738,937.64",RON,Offline,DA,NU,66511000-5,Servicii de asigurare de viata (Rev.2)
6529,155681,19.11.2014 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"639,920.00",RON,Offline,DA,NU,34928320-7,Parapete (Rev.2)
6530,155634,19.11.2014 01:30,MUNICIPIUL ALEXANDRIA,4652660,Teleorman,Servicii,NU,Negociere,Pretul cel mai scazut,"14,727,174.37",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
6531,155655,19.11.2014 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,624,822.25",RON,Offline,DA,NU,44531000-1,Dispozitive de fixare cu filet (Rev.2)
6532,155619,19.11.2014 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,045,200.00",RON,Offline,DA,NU,33696000-5,Reactivi si produse de contrast (Rev.2)
6533,155672,19.11.2014 01:30,INSPECTORATUL GENERAL AL POLITIEI DE FRONTIERA,4193222,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"260,000.00",EUR,Offline,DA,DA,60420000-8,Servicii de transport aerian ocazional (Rev.2)
6534,155677,19.11.2014 01:30,JUDETUL BIHOR,4244997,Bihor,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,106,741.00",RON,Offline,DA,DA,79411000-8,Servicii generale de consultanta in management (Rev.2)
6535,155648,19.11.2014 01:30,Directia de Administrare a Domeniului Public si Privat a Judetului Caras-Severin,16739523,Caras-Severin,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,267,500.00",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
6536,155620,19.11.2014 01:30,Spitalul Clinic de Psihiatrie Prof. Dr. Alexandru Obregia,4266162,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"765,636.40",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
6537,155657,19.11.2014 01:30,MUNICIPIUL TARGOVISTE,4279944,Dambovita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,570,984.00",RON,Online,DA,DA,35120000-1,Sisteme si dispozitive de supraveghere si de securitate (Rev.2)
6538,155621,19.11.2014 01:30,SPITALUL JUDETEAN ARGES,4122205,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"31,767,304.08",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
6539,155668,19.11.2014 01:30,ADMINISTRATIA FLUVIALA A DUNARII DE JOS RA GALATI,1644670,Galati,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"24,268,750.00",RON,Offline,DA,DA,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
6540,155679,19.11.2014 01:30,Comuna Lazuri,4074140,Satu Mare,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"791,804.84",RON,Online,DA,DA,34144000-8,Autovehicule cu utilizare speciala (Rev.2)
6541,155690,19.11.2014 10:56,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"296,590.00",RON,Offline,NU,DA,30192000-1,Accesorii de birou (Rev.2)
6542,155675,19.11.2014 11:40,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,929,154.73",RON,Offline,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
6543,155685,19.11.2014 11:41,"Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""",4284134,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"201,818.00",RON,Offline,NU,NU,33183100-7,Implanturi ortopedice (Rev.2)
6544,155659,19.11.2014 11:43,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"540,000.00",RON,Offline,NU,NU,34114400-3,Microbuze (Rev.2)
6545,155661,19.11.2014 12:57,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"46,371.00",RON,Offline,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
6546,155663,19.11.2014 12:59,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"8,000.00",RON,Offline,NU,NU,66510000-8,Servicii de asigurare (Rev.2)
6547,155664,19.11.2014 13:00,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"38,782.00",RON,Offline,NU,NU,64120000-3,Servicii de curierat (Rev.2)
6548,155665,19.11.2014 13:01,S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A.,RO14506181,Prahova,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"678,000.00",RON,Offline,NU,NU,50300000-8,"Servicii de reparare si de intretinere si servicii conexe pentru computere personale, pentru echipament de birotica, pentru echipament de telecomunicatii si pentru echipament audiovizual (Rev.2)"
6549,155669,19.11.2014 13:04,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,RO 16063013,Timis,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,288,727.50",RON,Offline,NU,NU,79713000-5,Servicii de paza (Rev.2)
6550,155671,19.11.2014 13:05,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"3,410,353.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
6551,155676,19.11.2014 13:05,Regia Autonoma de Transport Public Iasi,RO1976041,Iasi,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"771,300.00",RON,Online,NU,NU,09211100-2,Uleiuri pentru motoare (Rev.2)
6552,155680,19.11.2014 13:08,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"251,368.00",RON,Online,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
6553,155684,19.11.2014 13:10,Banca Nationala a Romaniei,R 361684,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"550,832.00",RON,Online,NU,NU,72261000-2,Servicii de asistenta pentru software (Rev.2)
6554,155666,20.11.2014 01:30,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 6,17300924,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,258,332.56",RON,Offline,DA,NU,15800000-6,Diverse produse alimentare (Rev.2)
6555,155670,20.11.2014 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Galati,17094425,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"778,712.44",RON,Offline,DA,NU,15800000-6,Diverse produse alimentare (Rev.2)
6556,155662,20.11.2014 01:30,JUDETUL GIURGIU,4938042,Giurgiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,489,004.90",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
6557,155673,20.11.2014 01:30,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"372,647,944.62",RON,Online,DA,NU,90600000-3,Servicii de curatenie si igienizare in mediu urban sau rural si servicii conexe (Rev.2)
6558,155667,20.11.2014 01:30,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"849,404.16",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
6559,155678,20.11.2014 01:30,OMV PETROM S.A,RO 1590082,Bucuresti,Furnizare,NU,Licitatie restransa,Pretul cel mai scazut,"40,000,000.00",EUR,Offline,DA,NU,38424000-3,Echipament de masurare si de control (Rev.2)
6560,155708,20.11.2014 01:30,UNIVERSITATEA POLITEHNICA TIMISOARA,4269282,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,470,000.00",RON,Offline,DA,NU,37400000-2,Articole si echipament de sport (Rev.2)
6561,155682,20.11.2014 01:30,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,094,930.00",RON,Online,DA,NU,42131120-3,Robinete-vana (Rev.2)
6562,155660,20.11.2014 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"2,721,010.71",RON,Offline,DA,NU,76600000-9,Servicii de inspectie a conductelor (Rev.2)
6563,155686,20.11.2014 11:35,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"403,240.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
6564,155701,20.11.2014 12:14,"SPITALUL JUDETEAN DE URGENTA ""SF. PANTELIMON"" FOCSANI",4350505,Vrancea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"138,610.94",RON,Online,NU,NU,33673000-8,Medicamente impotriva maladiilor obstructive ale cailor respiratorii (Rev.2)
6565,155704,20.11.2014 12:16,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR SALAJ,4291778,Salaj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,000.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
6566,155687,20.11.2014 12:19,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"254,803.00",RON,Offline,NU,NU,43200000-5,"Utilaje pentru terasamente, utilaje de excavare si piese ale acestora (Rev.2)"
6567,155688,20.11.2014 12:23,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"29,080.00",RON,Offline,NU,NU,50700000-2,Servicii de reparare si de intretinere a instalatiilor de constructii (Rev.2)
6568,155689,20.11.2014 12:24,TRANSPORT CALATORI EXPRESS SA PLOIESTI,1355770,Prahova,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"850,800.00",RON,Offline,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
6569,155691,20.11.2014 12:44,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"12,000.00",RON,Offline,NU,NU,32323500-8,Sistem video de supraveghere (Rev.2)
6570,155693,20.11.2014 12:45,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"49,475.00",RON,Offline,NU,NU,38330000-7,Instrumente manuale de masurare a lungimilor (Rev.2)
6571,155696,20.11.2014 12:47,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"94,654.00",EUR,Online,NU,NU,15711000-5,Hrana pentru pesti (Rev.2)
6572,155698,20.11.2014 12:48,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"77,000.00",RON,Offline,NU,NU,66513200-1,Servicii de asigurare a constructiilor impotriva tuturor riscurilor (Rev.2)
6573,155699,20.11.2014 13:02,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"58,080.00",RON,Offline,NU,NU,50720000-8,Servicii de reparare si de intretinere a incalzirii centrale (Rev.2)
6574,155700,20.11.2014 13:20,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"91,940.00",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
6575,155702,20.11.2014 13:22,Centrul Român pentru Pregatirea si Perfectionarea Personalului din Transporturi Navale,15566688,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"57,850.00",RON,Online,NU,NU,34152000-7,Simulatoare de formare (Rev.2)
6576,155703,20.11.2014 13:23,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"54,900.00",RON,Offline,NU,NU,38433200-1,Echipament de masurare a emisiilor (Rev.2)
6577,155706,20.11.2014 13:26,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"4,393,305.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
6578,155707,20.11.2014 13:26,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"14,205.00",RON,Offline,NU,NU,50413200-5,Servicii de reparare si de intretinere a echipamentului de stingere a incendiilor (Rev.2)
6579,155710,20.11.2014 13:27,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"479,578.50",RON,Offline,NU,NU,18100000-0,"Imbracaminte de uz profesional, imbracaminte speciala de lucru si accesorii (Rev.2)"
6580,155697,21.11.2014 01:30,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"770,070.75",RON,Offline,DA,NU,33696300-8,Reactivi chimici (Rev.2)
6581,155712,21.11.2014 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"817,000.00",RON,Online,DA,NU,34134100-6,Camioane cu platforma (Rev.2)
6582,155721,21.11.2014 01:30,"MINISTERUL MUNCII , FAMILIEI, PROTECTIEI SOCIALE SI PERSOANELOR VARSTNICE",4266669,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"862,380.40",RON,Offline,DA,DA,72212000-4,Servicii de programare de software de aplicatie (Rev.2)
6583,155694,21.11.2014 01:30,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 6,17300924,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"948,558.38",RON,Offline,DA,NU,03222000-3,Fructe si fructe cu coaja (Rev.2)
6584,155720,21.11.2014 01:30,MUNICIPIUL BEIUS,4794567,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,638,382.68",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
6585,155705,21.11.2014 01:30,AGENTIA DE PLATI SI INTERVENTIE PENTRU AGRICULTURA,16517187,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"653,716.00",RON,Online,DA,NU,71356100-9,Servicii de control tehnic (Rev.2)
6586,155711,21.11.2014 01:30,AUTORITATEA NATIONALA PENTRU TURISM,31129693,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,913,000.00",EUR,Offline,DA,DA,79341400-0,Servicii de campanii de publicitate (Rev.2)
6587,155695,21.11.2014 01:30,UM 02032 CLUJ-NAPOCA,14619075,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"858,155.00",RON,Offline,DA,NU,44100000-1,Materiale de constructii si articole conexe (Rev.2)
6588,155709,21.11.2014 01:30,AUTORITATEA NATIONALA PENTRU TURISM,31129693,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"500,000.00",EUR,Offline,DA,DA,79342200-5,Servicii de promovare (Rev.2)
6589,155692,21.11.2014 01:30,Municipiul Cluj-Napoca,4305857,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"885,240.00",RON,Offline,DA,NU,03450000-9,Produse de pepiniera (Rev.2)
6590,155718,21.11.2014 11:25,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"582,144.00",RON,Online,NU,NU,15500000-3,Produse lactate (Rev.2)
6591,155714,21.11.2014 11:41,S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A.,RO14506181,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,434,000.00",RON,Offline,NU,NU,30232110-8,Imprimante laser (Rev.2)
6592,155715,21.11.2014 11:42,S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A.,RO14506181,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"975,500.00",RON,Offline,NU,NU,42961200-2,Sisteme Scada sau sisteme echivalente (Rev.2)
6593,155716,21.11.2014 11:43,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"130,000.00",RON,Offline,NU,NU,71351910-5,Servicii de geologie (Rev.2)
6594,155717,21.11.2014 11:44,S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A.,RO14506181,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"369,000.00",RON,Offline,NU,NU,31121000-0,Grupuri electrogene (Rev.2)
6595,155722,21.11.2014 11:44,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"310,843.00",RON,Online,NU,NU,34350000-5,Pneuri pentru sarcina mica si mare (Rev.2)
6596,155725,21.11.2014 11:46,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"8,000.00",RON,Offline,NU,NU,71321200-6,Servicii de proiectare a sistemelor de incalzire (Rev.2)
6597,155726,21.11.2014 11:47,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,71319000-7,Servicii de expertiza (Rev.2)
6598,155728,21.11.2014 11:51,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"238,191.00",RON,Online,NU,NU,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
6599,155729,21.11.2014 11:51,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"1,398,008.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
6600,155730,21.11.2014 11:54,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Servicii,DA,Negociere,Pretul cel mai scazut,"129,982.20",RON,Offline,NU,NU,50413100-4,Servicii de reparare si de intretinere a echipamentului de detectare a gazului (Rev.2)
6601,155732,21.11.2014 11:57,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"108,467.75",RON,Offline,NU,NU,30141200-1,Calculatoare de birou (Rev.2)
6602,155733,21.11.2014 11:58,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"166,428.00",RON,Offline,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
6603,155734,21.11.2014 12:01,COMPANIA LOCALA DE TERMOFICARE COLTERM SA,RO 16063013,Timis,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"828,000.00",RON,Offline,NU,NU,60182000-7,Inchiriere de vehicule industriale cu sofer (Rev.2)
6604,155735,21.11.2014 12:04,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"346,851.53",RON,Offline,NU,NU,31000000-6,"Masini, aparate, echipamente si consumabile electrice; iluminat (Rev.2)"
6605,155736,21.11.2014 12:05,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"200,000.00",RON,Offline,NU,NU,50112100-4,Servicii de reparare a automobilelor (Rev.2)
