Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
7166,140593,20.11.2012 13:24,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,750,000.00",RON,Offline,NU,NU,43612000-6,Piese pentru utilaje de sonde de extractie (Rev.2)
7167,140594,20.11.2012 13:24,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,745.00,RON,Offline,NU,NU,90460000-9,Servicii de golire a puturilor de decantare sau a foselor septice (Rev.2)
7168,140586,20.11.2012 13:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"204,805.00",RON,Offline,NU,NU,34350000-5,Pneuri pentru sarcina mica si mare (Rev.2)
7169,140595,20.11.2012 13:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"120,000.00",RON,Offline,NU,NU,66514110-0,Servicii de asigurare a autovehiculelor (Rev.2)
7170,140580,20.11.2012 13:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"22,413,103.44",RON,Offline,NU,NU,45233280-5,Instalare de bariere rutiere (Rev.2)
7171,140603,20.11.2012 14:01,JUDETUL  VRANCEA(CONSILIUL JUDETEAN),4350394,Vrancea,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,536,322.55",RON,Offline,NU,NU,45212314-0,Lucrari de constructii de monumente istorice sau memoriale (Rev.2)
7172,140596,20.11.2012 14:06,TRANSLOC S.A.TG. JIU,RO 10682703,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,159,200.00",RON,Offline,NU,NU,09134200-9,Motorina (Rev.2)
7173,140628,20.11.2012 14:19,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"19,206.00",RON,Offline,NU,NU,42124000-4,"Piese pentru pompe, pentru compresoare, pentru masini sau pentru motoare (Rev.2)"
7174,140632,20.11.2012 14:20,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"350,000.00",RON,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
7175,140619,20.11.2012 14:23,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"175,000.00",RON,Offline,NU,NU,34131000-4,Camionete (Rev.2)
7176,140620,20.11.2012 14:24,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"302,752.29",RON,Online,NU,NU,33185000-0,Proteze auditive (Rev.2)
7177,140644,20.11.2012 14:49,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"24,600.00",RON,Offline,NU,NU,38341300-0,Instrumente de masurare a marimilor electrice (Rev.2)
7178,140574,21.11.2012 01:30,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"720,000.00",RON,Online,DA,NU,33651610-7,"Vaccinuri impotriva difteriei, antitusive si antitetanos (Rev.2)"
7179,140639,21.11.2012 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,321,097.00",RON,Offline,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
7180,140649,21.11.2012 01:30,SC COMPANIA REGIONALA DE APA BACAU SA,RO 27429315,Bacau,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"455,616.00",EUR,Offline,DA,NU,24542000-5,Polimeri acrilici primari (Rev.2)
7181,140604,21.11.2012 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,048,124.52",RON,Online,DA,NU,33140000-3,Consumabile medicale (Rev.2)
7182,140599,21.11.2012 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,534,872.80",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
7183,140606,21.11.2012 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,128,443.00",RON,Offline,DA,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
7184,140590,21.11.2012 01:30,SPITALUL JUDETEAN - TR. SEVERIN,4222239,Mehedinti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,360,800.00",RON,Online,DA,NU,90524400-0,"Servicii de colectare, de transport si de eliminare a deseurilor spitalicesti (Rev.2)"
7185,140597,21.11.2012 01:30,SPITALUL DE URGENTA PETROSANI,4374873,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"13,692,504.18",RON,Offline,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
7186,140637,21.11.2012 01:30,Ministerul Apararii Nationale - Unitatea Militara 01020,4349187,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,394,095.00",RON,Offline,DA,NU,43800000-1,Echipament de atelier (Rev.2)
7187,140572,21.11.2012 01:30,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"5,760,000.00",RON,Online,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
7188,140608,21.11.2012 01:30,Orasul Stefanesti,3373403,Botosani,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,850,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7189,140613,21.11.2012 01:30,INSPECTORATUL GENERAL AL POLITIEI DE FRONTIERA,4193222,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"592,240.00",EUR,Offline,DA,DA,60400000-2,Servicii de transport aerian (Rev.2)
7190,140616,21.11.2012 01:30,INSPECTORATUL GENERAL AL POLITIEI DE FRONTIERA,4193222,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,524,326.50",EUR,Offline,DA,DA,50112100-4,Servicii de reparare a automobilelor (Rev.2)
7191,140645,21.11.2012 01:30,ELECTROCENTRALE ORADEA S.A.,R 14790708,Bihor,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"43,952,700.00",RON,Offline,DA,NU,09135000-4,Pacura (Rev.2)
7192,140605,21.11.2012 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,558,439.76",RON,Offline,DA,NU,50421000-2,Servicii de reparare si de intretinere a echipamentului medical (Rev.2)
7193,140583,21.11.2012 01:30,COMPANIA DE APA OLT SA,RO 21307548,Olt,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,565,120.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
7194,140598,21.11.2012 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,4288080,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"863,835.00",RON,Online,DA,NU,33141000-0,Consumabile medicale nechimice de unica folosinta si consumabile hematologice (Rev.2)
7195,140641,21.11.2012 11:49,SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,4208498,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"573,263.80",RON,Online,NU,NU,33171000-9,Instrumente pentru anestezie si pentru reanimare (Rev.2)
7196,140633,21.11.2012 13:03,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,184,373.21",RON,Offline,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
7197,140629,21.11.2012 13:04,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"80,645.00",RON,Offline,NU,NU,71322500-6,Servicii de proiectare tehnica pentru infrastructura de transport (Rev.2)
7198,140638,21.11.2012 13:05,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"9,822.00",RON,Offline,NU,NU,34946200-2,Materiale de constructii de linii de cale ferata (Rev.2)
7199,140626,21.11.2012 13:51,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"292,972.70",RON,Offline,NU,NU,43613100-4,Piese pentru haveze de carbune (Rev.2)
7200,140636,21.11.2012 14:12,INSTITUTUL DE IGIENA SI SANATATE PUBLICA VETERINARA,4203644,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"167,452.27",RON,Offline,NU,NU,24931250-6,Medii de cultura (Rev.2)
7201,140640,21.11.2012 14:14,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"372,798.00",RON,Offline,NU,NU,50530000-9,Servicii de reparare si de intretinere a masinilor (Rev.2)
7202,140610,21.11.2012 14:18,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"262,140.00",EUR,Offline,NU,NU,34941600-1,Macazuri de incrucisare (Rev.2)
7203,140623,21.11.2012 14:21,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"26,048.00",RON,Online,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
7204,140625,21.11.2012 14:23,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"483,870.96",RON,Offline,NU,NU,33111000-1,Aparate de radiologie (Rev.2)
7205,140621,21.11.2012 14:24,SPITALUL CLINIC DE RECUPERARE IASI,4541092,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"474,930.00",RON,Online,NU,NU,03221000-6,Legume (Rev.2)
7206,140662,21.11.2012 16:24,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,429,755.00",RON,Offline,NU,DA,30213300-8,Computer de birou (Rev.2)
7207,140650,22.11.2012 01:30,SPITALUL JUDETEAN DE URGENTA DEVA,4374385,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,172,062.96",RON,Online,DA,NU,33614000-7,"Antidiareice, antiinflamatoare si antiinfectioase intestinale (Rev.2)"
7208,140622,22.11.2012 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,535,238.90",RON,Online,DA,NU,39518200-8,Cearsafuri pentru sali de operatie (Rev.2)
7209,140669,22.11.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,753,225.00",RON,Offline,DA,DA,79341400-0,Servicii de campanii de publicitate (Rev.2)
7210,140651,22.11.2012 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,612,903.23",RON,Online,DA,NU,73110000-6,Servicii de cercetare (Rev.2)
7211,140611,22.11.2012 01:30,SPITALUL CLINIC DE URGENTA SF. PANTELIMON,4203881,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"40,514,242.52",RON,Online,DA,NU,33690000-3,Diverse medicamente (Rev.2)
7212,140612,22.11.2012 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,205,000.00",RON,Offline,DA,NU,42514300-5,Aparate de filtrare (Rev.2)
7213,140667,22.11.2012 01:30,Sector 1 (Sectorul 1 al municipiului Bucuresti),RO 4505359,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"211,689,600.00",RON,Offline,DA,NU,45211000-9,Lucrari de constructii de imobile colective si de case individuale (Rev.2)
7214,140631,22.11.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Dialog competitiv,Oferta cea mai avantajoasa d.p.d.v. economic,"1,699,354.84",RON,Offline,DA,DA,92111210-7,Productie de filme publicitare (Rev.2)
7215,140672,22.11.2012 01:30,Ministerul Finantelor Publice,4221306,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"11,000,000.00",RON,Offline,DA,NU,71319000-7,Servicii de expertiza (Rev.2)
7216,140648,22.11.2012 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,978,950.00",RON,Online,DA,NU,33158210-7,Stimulator (Rev.2)
7217,140634,22.11.2012 01:30,SPITALUL JUDETEAN DE URGENTA PLOIESTI,2844545,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"730,455.00",RON,Online,DA,NU,33141300-3,Dispozitive de punctie venoasa si de prelevare de sange (Rev.2)
7218,140643,22.11.2012 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Sector 2,17093691,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,008,818.00",RON,Offline,DA,NU,15112130-6,Carne de pui (Rev.2)
7219,140627,22.11.2012 01:30,JUDETUL GALATI,3127476,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,778,458.00",RON,Offline,DA,NU,15511100-4,Lapte pasteurizat (Rev.2)
7220,140635,22.11.2012 01:30,SPITALUL JUDETEAN DE URGENTA PLOIESTI,2844545,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"800,000.00",RON,Online,DA,NU,18424300-0,Manusi de unica folosinta (Rev.2)
7221,140617,22.11.2012 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"716,741.89",RON,Offline,DA,NU,33198200-6,Saculete sau plicuri din hartie pentru sterilizare (Rev.2)
7222,140588,22.11.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"4,000,000.00",RON,Offline,DA,NU,24958000-4,Produse chimice pentru industria petrolului si a gazelor (Rev.2)
7223,140618,22.11.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,190,775.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7224,140653,22.11.2012 01:30,PRIMARIA MUNICIPIULUI RAMNICU SARAT,2406871,Buzau,Servicii,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"4,000,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7225,140647,22.11.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"11,478,357.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
7226,140642,22.11.2012 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"226,537.00",EUR,Online,DA,NU,43221000-8,Gredere rutiere (Rev.2)
7227,140630,22.11.2012 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"709,424.88",RON,Offline,DA,NU,50421000-2,Servicii de reparare si de intretinere a echipamentului medical (Rev.2)
7228,140652,22.11.2012 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"378,960.00",RON,Offline,DA,NU,50421000-2,Servicii de reparare si de intretinere a echipamentului medical (Rev.2)
7229,140661,22.11.2012 01:30,Consiliul Judetean Buzau,3662495,Buzau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"620,740.00",RON,Online,DA,DA,39000000-2,"Mobila (inclusiv mobila de birou), accesorii de mobilier, aparate de uz casnic (exclusiv dispozitive de iluminat) si produse de curatat (Rev.2)"
7230,140683,22.11.2012 09:42,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"29,933.00",EUR,Offline,NU,NU,18332000-5,Camasi (Rev.2)
7231,140685,22.11.2012 11:45,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"464,100.00",RON,Offline,NU,NU,34131000-4,Camionete (Rev.2)
7232,140655,22.11.2012 13:44,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"8,682.00",RON,Offline,NU,NU,19640000-4,Saci si pungi din polietilena pentru deseuri (Rev.2)
7233,140656,22.11.2012 13:44,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"450,400.00",RON,Offline,NU,NU,24951311-8,Produse antigel (Rev.2)
7234,140670,22.11.2012 13:53,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"943,671.00",RON,Offline,NU,NU,43612000-6,Piese pentru utilaje de sonde de extractie (Rev.2)
7235,140676,22.11.2012 14:05,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"128,800.00",RON,Offline,NU,NU,38112100-4,Sisteme de navigare si de pozitionare globala (GPS sau echivalente) (Rev.2)
7236,140671,22.11.2012 14:05,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"320,000.00",RON,Offline,NU,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
7237,140665,22.11.2012 14:25,"Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""",R 3321234,Ilfov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"220,223.00",RON,Online,NU,NU,39000000-2,"Mobila (inclusiv mobila de birou), accesorii de mobilier, aparate de uz casnic (exclusiv dispozitive de iluminat) si produse de curatat (Rev.2)"
7238,140668,22.11.2012 14:27,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR OLT,4286410,Olt,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"177,573.00",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
7239,140692,22.11.2012 14:28,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"17,500.00",RON,Online,NU,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
7240,140689,22.11.2012 16:35,Institutul National de Cercetare Dezvoltare in Domeniul Patologiei si Stiintelor Biomedicale Victor Babes,13828251,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"129,579.00",RON,Offline,NU,DA,33696500-0,Reactivi de laborator (Rev.2)
7241,140678,23.11.2012 01:30,Autoritatea Nationala a Vamilor,4192650,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,981,613.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
7242,140696,23.11.2012 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"840,000.00",RON,Offline,DA,NU,34142300-7,Autobasculante (Rev.2)
7243,140687,23.11.2012 01:30,SPITALUL CLINIC PANAIT SIRBU,4316295,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,027,016.13",RON,Offline,DA,NU,33162200-5,Instrumente pentru blocul operator (Rev.2)
7244,140702,23.11.2012 01:30,COMUNA DRAGOMIRESTI VALE (Consiliul local al comunei Dragomiresti Vale),4736078,Ilfov,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"28,717,333.00",RON,Offline,DA,DA,45200000-9,Lucrari de constructii complete sau partiale si lucrari publice (Rev.2)
7245,140666,23.11.2012 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,859,345.15",RON,Offline,DA,NU,43414100-9,Mori de macinat carbune (Rev.2)
7246,140705,23.11.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"79,857,865.00",RON,Offline,DA,NU,44164300-0,Material tubular (Rev.2)
7247,140663,23.11.2012 01:30,FEDERATIA ROMANA DE RUGBY,4204062,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,186,473.94",RON,Offline,DA,NU,60400000-2,Servicii de transport aerian (Rev.2)
7248,140679,23.11.2012 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"4,000,000.00",USD,Offline,DA,NU,76460000-5,Servicii de asistenta privind puturile (Rev.2)
7249,140654,23.11.2012 01:30,ORASUL HATEG,5453878,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,084,918.00",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
7250,140664,23.11.2012 01:30,Ministerul Apararii - Unitatea Militara 02550 Bucuresti,4283716,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,870,968.00",RON,Offline,DA,NU,34114121-3,Ambulante (Rev.2)
7251,140694,23.11.2012 01:30,Agentia Judeteana pentru Ocuparea Fortei de Munca Arad,11376249,Arad,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,425,806.40",RON,Online,DA,DA,79400000-8,Consultanta in afaceri si in management si servicii conexe (Rev.2)
7252,140675,23.11.2012 01:30,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"957,686.00",RON,Online,DA,NU,32354100-0,Filme pentru radiologii (Rev.2)
7253,140699,23.11.2012 01:30,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR VASLUI,7160122,Vaslui,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,229,132.00",RON,Offline,DA,NU,85200000-1,Servicii veterinare (Rev.2)
7254,140680,23.11.2012 01:30,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"750,000,000.00",USD,Offline,DA,NU,76320000-2,Servicii de foraj marin (Rev.2)
7255,140677,23.11.2012 01:30,ELECTRICA S.A.,RO  13267221,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"6,000,000.00",RON,Offline,DA,NU,60170000-0,Inchiriere de vehicule de transport de persoane cu sofer (Rev.2)
7256,140708,23.11.2012 11:17,SERVICIUL PUBLIC DE ASISTENTA SOCIALA,15073094,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"189,744.00",RON,Offline,NU,NU,15611000-4,Orez decorticat (Rev.2)
7257,140690,23.11.2012 11:18,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"304,861.00",RON,Offline,NU,NU,18222100-2,Costume (barbati); taioare (femei) (Rev.2)
7258,140691,23.11.2012 11:19,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"200,016.00",RON,Offline,NU,NU,18823000-4,Incaltaminte pentru munte (Rev.2)
7259,140704,23.11.2012 11:21,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,000.00",RON,Online,NU,NU,35111510-3,Unelte manuale pentru stingerea incendiilor (Rev.2)
7260,140710,23.11.2012 11:21,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"114,630.00",RON,Offline,NU,NU,18222000-1,Haine de serviciu (Rev.2)
7261,140695,23.11.2012 11:23,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,328,959.00",RON,Offline,NU,NU,71600000-4,"Servicii de testare, analiza si consultanta tehnica (Rev.2)"
7262,140703,23.11.2012 11:24,Compania de Apa Somes S.A.,R 201217,Cluj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"43,399.41",RON,Offline,NU,NU,30213000-5,Computere personale (Rev.2)
7263,140682,23.11.2012 11:28,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"319,221.41",EUR,Offline,NU,NU,50410000-2,"Servicii de reparare si de intretinere a aparatelor de masurare, de testare si de control (Rev.2)"
7264,140698,23.11.2012 11:30,SPITALUL CLINIC JUDETEAN DE URGENTA SF.SPIRIDON IASI,4701312,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"36,000.00",RON,Offline,NU,NU,24455000-8,Dezinfectanti (Rev.2)
7265,140688,23.11.2012 11:30,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"51,520.00",RON,Offline,NU,NU,60180000-3,Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)
