Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
9431,109651,15.10.2010 13:27,SPITALUL JUDETEAN DE URGENTA BACAU,4278728,Bacau,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"12,721,000.00",RON,Offline,NU,NU,45215120-4,Lucrari de constructii de cladiri pentru servicii medicale specializate (Rev.2)
9432,109628,15.10.2010 13:38,COMUNA MOCIU (PRIMARIA MOCIU),4485472,Cluj,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"9,142,477.00",RON,Offline,NU,DA,45232440-8,Lucrari de constructii de conducte de ape reziduale (Rev.2)
9433,109632,15.10.2010 13:42,Orasul  Racari,4816185,Dambovita,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"6,109,920.00",RON,Offline,NU,DA,45214000-0,Lucrari de constructii de institutii de invatamant si centre de cercetare (Rev.2)
9434,109690,15.10.2010 13:47,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"4,800.00",RON,Offline,NU,NU,44442000-0,Rulmenti cu role (Rev.2)
9435,109691,15.10.2010 13:49,SPITALUL MUNICIPAL CARACAL,4395086,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"37,594.18",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
9436,109694,15.10.2010 13:57,COMUNA DOBRA,4374113,Hunedoara,Servicii,NU,Negociere,Pretul cel mai scazut,"200,000.00",RON,Offline,NU,NU,66113000-5,Servicii de acordare de credit (Rev.2)
9437,109696,15.10.2010 14:01,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"263,726.70",RON,Offline,NU,NU,43260000-3,"Cupe mecanice, excavatoare, incarcatoare mecanice cu lopata si utilaje miniere (Rev.2)"
9438,109697,15.10.2010 14:05,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"50,000.00",RON,Offline,NU,NU,32429000-6,Echipament de retea telefonica (Rev.2)
9439,109700,15.10.2010 14:21,INSTITUTUL NATIONAL CERCETARE DEZVOLTARE PENTRU ECOLOGIE INDUSTRIALA,RO 3268360,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"46,000.00",RON,Offline,NU,DA,48821000-9,Servere de retea (Rev.2)
9440,109701,15.10.2010 14:21,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"50,000.00",RON,Offline,NU,NU,09200000-1,"Petrol, carbune si produse petroliere (Rev.2)"
9441,109703,15.10.2010 14:26,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"80,645.16",RON,Online,NU,NU,73110000-6,Servicii de cercetare (Rev.2)
9442,109672,15.10.2010 14:36,AEROPORTUL SIBIU R.A.,RO 2577146,Sibiu,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"18,102,000.00",RON,Offline,NU,NU,45312200-9,Lucrari de instalare de sisteme de alarma antiefractie (Rev.2)
9443,109707,15.10.2010 14:37,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"15,000.00",RON,Offline,NU,NU,30197642-8,Hartie pentru fotocopiatoare si xerografica (Rev.2)
9444,109708,15.10.2010 14:48,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"96,672.00",RON,Offline,NU,NU,14622000-7,Otel (Rev.2)
9445,109652,15.10.2010 14:52,Comuna Cornea (Consiliul Local al Comunei Cornea),3227734,Caras-Severin,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"9,106,145.00",RON,Offline,NU,DA,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
9446,109710,15.10.2010 15:22,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"174,373.89",RON,Offline,NU,NU,45233141-9,Lucrari de intretinere a drumurilor (Rev.2)
9447,109712,15.10.2010 15:28,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"42,355.00",RON,Offline,NU,NU,33141000-0,Consumabile medicale nechimice de unica folosinta si consumabile hematologice (Rev.2)
9448,109713,15.10.2010 15:32,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"13,950.00",RON,Online,NU,NU,33651100-9,Antibacterieni pentru uz sistemic (Rev.2)
9449,109715,15.10.2010 15:44,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"149,212.00",RON,Online,NU,NU,30237000-9,Piese si accesorii pentru computere (Rev.2)
9450,109722,15.10.2010 19:33,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"292,842.00",RON,Offline,NU,NU,38341300-0,Instrumente de masurare a marimilor electrice (Rev.2)
9451,109729,18.10.2010 09:21,Ministerul Apararii - U.M 02175 Constanta,4301383,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"298,500.25",RON,Online,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
9452,109730,18.10.2010 09:34,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"115,000.00",RON,Offline,NU,NU,90733000-4,Servicii privind poluarea apei (Rev.2)
9453,109675,18.10.2010 09:35,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"502,073.30",RON,Offline,NU,NU,33140000-3,Consumabile medicale (Rev.2)
9454,109670,18.10.2010 10:00,MONITORUL OFICIAL R.A.,RO427282,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"123,750.00",EUR,Offline,NU,NU,22991000-3,Hartie pentru ziar (Rev.2)
9455,109633,18.10.2010 10:17,Filiala de Intretinere si Servicii Energetice ELECTRICA SERV -S.A.,RO 17329505,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,485,000.00",RON,Offline,NU,NU,31712000-0,Masini si aparate microelectronice si microsisteme (Rev.2)
9456,109733,18.10.2010 10:20,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,910.00",RON,Offline,NU,NU,30199500-5,"Bibliorafturi, mape de corespondenta, clasoare si articole similare (Rev.2)"
9457,109734,18.10.2010 10:21,Sectorul 2 al Municipiului Bucuresti,4204038,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"3,385,000.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
9458,109735,18.10.2010 10:22,Sectorul 2 al Municipiului Bucuresti,4204038,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"3,162,000.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
9459,109739,18.10.2010 10:37,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"42,176.00",RON,Offline,NU,NU,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
9460,109709,18.10.2010 10:50,ADMINISTRATIA DOMENIULUI PUBLIC SECTOR 2,4266260,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,700,000.00",EUR,Offline,NU,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
9461,109663,18.10.2010 10:51,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"441,324.80",RON,Offline,NU,NU,33141117-3,Vata (Rev.2)
9462,109693,18.10.2010 10:58,E-ON DISTRIBUTIE ROMANIA S.A.,RO10976687,Mures,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"675,000.00",RON,Offline,NU,NU,30192160-0,Corectoare (Rev.2)
9463,109741,18.10.2010 11:03,Municipiul Sebes,4331201,Alba,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"16,806.00",RON,Offline,NU,NU,79930000-2,Servicii de proiectare specializata (Rev.2)
9464,109656,18.10.2010 11:57,Spital Clinic Judetean de Urgenta Timisoara,4663448,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"527,419.38",RON,Offline,NU,NU,33172100-7,Aparate de anestezie (Rev.2)
9465,109666,18.10.2010 12:03,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,543,150.00",RON,Offline,NU,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
9466,109686,18.10.2010 12:14,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"528,300.00",RON,Offline,NU,NU,44114250-9,Dale din beton (Rev.2)
9467,109751,18.10.2010 13:39,SOCIETATEA ROMÂNA DE TELEVIZIUNE,R 8468440,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"241,935.00",RON,Offline,NU,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
9468,109682,18.10.2010 13:43,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"453,285.00",RON,Offline,NU,NU,33651200-0,Antimicotice pentru uz sistemic (Rev.2)
9469,109746,18.10.2010 14:07,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"7,015,526.00",RON,Offline,NU,DA,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
9470,109755,18.10.2010 14:13,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"160,000.00",RON,Offline,NU,NU,14212300-3,Piatra de cariera si concasata (Rev.2)
9471,109702,18.10.2010 14:34,"Comuna Suatu (primariasuatu,suatu nr685,jud.cluj)",5303080,Cluj,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,026,120.00",RON,Offline,NU,DA,45233142-6,Lucrari de reparare a drumurilor (Rev.2)
9472,109757,18.10.2010 14:36,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"42,176.00",RON,Offline,NU,DA,45453000-7,Lucrari de reparatii generale si de renovare (Rev.2)
9473,109731,18.10.2010 14:48,INSPECTORATUL GENERAL AL POLITIEI ROMANE,4453144,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"508,450.00",RON,Offline,NU,NU,33661000-1,Medicamente pentru sistemul nervos (Rev.2)
9474,109763,18.10.2010 14:51,Penitenciar Spital Bucuresti Jilava,4266146,Ilfov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,195.80",RON,Online,NU,NU,33614000-7,"Antidiareice, antiinflamatoare si antiinfectioase intestinale (Rev.2)"
9475,109765,18.10.2010 14:53,Ministerul Apararii - Unitatea militara 02415 Bucuresti,4183318,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"421,862.00",RON,Offline,NU,NU,48821000-9,Servere de retea (Rev.2)
9476,109747,18.10.2010 15:06,Spitalul Judetean de Urgenta Slobozia,4231768,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"497,081.20",RON,Online,NU,NU,33690000-3,Diverse medicamente (Rev.2)
9477,109718,18.10.2010 15:11,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,501,410.00",RON,Offline,NU,NU,44512940-3,Truse de scule (Rev.2)
9478,109767,18.10.2010 15:25,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,699.14",RON,Offline,NU,NU,33140000-3,Consumabile medicale (Rev.2)
9479,109770,18.10.2010 15:31,"Academia de Muzica ""Gheorghe Dima"" Cluj-Napoca",4722471,Cluj,Servicii,NU,Dialog competitiv,Oferta cea mai avantajoasa d.p.d.v. economic,"251,250.00",RON,Offline,NU,NU,71241000-9,"Studii de fezabilitate, servicii de consultanta, analize (Rev.2)"
9480,109777,18.10.2010 16:14,"Universitatea ""Alexandru Ioan Cuza"" Iasi",4701126,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"90,407.00",RON,Offline,NU,DA,30213100-6,Computere portabile (Rev.2)
9481,109781,18.10.2010 16:44,CONPET SA PLOIESTI,RO 1350020,Prahova,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"230,000.00",RON,Offline,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
9482,109783,18.10.2010 17:02,Directia Generala de Asistenta Sociala si Protectia Copilului Timis,17090636,Timis,Furnizare,NU,Negociere,Pretul cel mai scazut,"87,901.50",RON,Offline,NU,NU,33661500-6,Psiholeptice (Rev.2)
9483,109784,18.10.2010 17:05,JUDETUL HARGHITA,4245763,Harghita,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,932.80",RON,Offline,NU,NU,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
9484,109786,18.10.2010 17:29,Comuna Niculesti-Judetul Dambovita,4280434,Dambovita,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,361.37,RON,Offline,NU,NU,45233140-2,Lucrari de drumuri (Rev.2)
9485,109788,18.10.2010 17:36,JUDETUL HARGHITA,4245763,Harghita,Lucrari,NU,Negociere,Pretul cel mai scazut,"2,598,682.00",RON,Offline,NU,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
9486,109791,18.10.2010 17:50,UNIVERSITATEA TEHNICA GHEORGHE ASACHI DIN IASI,4701606,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"11,057.00",RON,Offline,NU,NU,30213100-6,Computere portabile (Rev.2)
9487,109792,18.10.2010 17:51,SPITALUL JUDETEAN DE URGENTA VASLUI,3551942,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"112,116.70",RON,Offline,NU,NU,33662100-9,Medicamente pentru oftalmologie (Rev.2)
9488,109795,18.10.2010 18:19,Administratia Bazinala de Apa Buzau Ialomita,23706189,Buzau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"92,000.00",RON,Online,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
9489,109798,18.10.2010 18:42,Administratia Bazinala de Apa Buzau Ialomita,23706189,Buzau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"521,900.00",RON,Online,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
9490,109799,18.10.2010 18:47,Comuna Balotesti (Consiliul Local),4532469,Ilfov,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"500,000.00",RON,Offline,NU,NU,45233120-6,Lucrari de constructii de drumuri (Rev.2)
9491,109801,18.10.2010 19:04,Administratia Bazinala de Apa Buzau Ialomita,23706189,Buzau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"49,000.00",RON,Online,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
9492,109711,19.10.2010 01:30,AGENTIA DE PLATI SI INTERVENTIE PENTRU AGRICULTURA,16517187,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"374,263.00",EUR,Offline,DA,NU,71356100-9,Servicii de control tehnic (Rev.2)
9493,109719,19.10.2010 01:30,INSTITUTUL NATIONAL DE HEMATOLOGIE  TRANSFUZIONALA Prof.Dr.C.T.Nicolau,4602092,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"734,400.00",RON,Online,DA,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
9494,109636,19.10.2010 01:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"225,000.00",RON,Online,DA,NU,16600000-1,Utilaje agricole sau forestiere specializate (Rev.2)
9495,109626,19.10.2010 01:30,SPITALUL JUDETEAN DE URGENTA BRAILA,4342863,Braila,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"520,741.00",RON,Offline,DA,NU,33122000-1,Echipament oftalmologic (Rev.2)
9496,109721,19.10.2010 01:30,Municipiul Carei,4481160,Satu Mare,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,528,000.00",RON,Offline,DA,NU,43310000-9,Utilaje pentru lucrari publice (Rev.2)
9497,109654,19.10.2010 01:30,MUNICIPIUL ARAD,3519925,Arad,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,774,193.55",RON,Offline,DA,NU,71222100-1,Servicii de cartografiere a zonelor urbane (Rev.2)
9498,109556,19.10.2010 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA SIBIU,4240898,Sibiu,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,052,000.01",RON,Offline,DA,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
9499,109744,19.10.2010 01:30,"Colegiul Militar Liceal ""Dimitrie Cantemir"" BREAZA -Unitatea Militara02525 Breaza",2843353,Prahova,Servicii,NU,Licitatie restransa,Pretul cel mai scazut,"1,074,359.76",RON,Offline,DA,NU,79713000-5,Servicii de paza (Rev.2)
9500,109546,19.10.2010 01:30,E-ON DISTRIBUTIE ROMANIA S.A.,RO10976687,Mures,Furnizare,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"10,000,000.00",RON,Offline,DA,NU,38424000-3,Echipament de masurare si de control (Rev.2)
9501,109486,19.10.2010 01:30,ADMINISTRATIA NATIONALA A REZERVELOR DE STAT SI PROBLEME SPECIALE,26288978,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"23,250,000.00",RON,Online,DA,NU,09131000-6,Kerosen de avion (Rev.2)
9502,109645,19.10.2010 01:30,Asociatia de Dezvoltare Intercomunitara Bogat-Bogat Onkormanyzati Fejlesztesi Tarsulas,24483000,Harghita,Lucrari,NU,Licitatie restransa accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"20,983,389.00",RON,Offline,DA,DA,45232411-6,Lucrari de constructii de canalizari de ape reziduale (Rev.2)
9503,109650,19.10.2010 01:30,Ministerul Apararii - Unitatea Militara 02550 Bucuresti,4283716,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"9,793,889.00",RON,Offline,DA,NU,35710000-4,"Sisteme de comanda, de control, de comunicatii si computerizate (Rev.2)"
9504,109649,19.10.2010 01:30,JUDETUL VASLUI,3394171,Vaslui,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"116,612.00",RON,Offline,DA,NU,71530000-2,Servicii de consultanta in constructii (Rev.2)
9505,109685,19.10.2010 01:30,Consiliul Judetean Alba,4562583,Alba,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,923,285.00",RON,Offline,DA,NU,90620000-9,Servicii de deszapezire (Rev.2)
9506,109634,19.10.2010 01:30,Comuna Gheraseni (Primaria comunei Gheraseni),4234098,Buzau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"683,792.00",RON,Online,DA,NU,43221000-8,Gredere rutiere (Rev.2)
9507,109646,19.10.2010 01:30,"Spitalul de Boli Infectioase si Tropicale ""Dr. Victor Babes""",4266049,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"453,664.08",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
9508,109676,19.10.2010 01:30,Institutul Cultural Roman,15726657,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"800,000.00",EUR,Offline,DA,NU,60410000-5,Servicii de transport aerian pe baza de grafic (Rev.2)
9509,109716,19.10.2010 01:30,Compania de Apa Arad S.A.,RO 1683483,Arad,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"20,396,810.00",RON,Offline,DA,DA,71356200-0,Servicii de asistenta tehnica (Rev.2)
9510,109526,19.10.2010 01:30,APA NOVA BUCURESTI,RO 12276949,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"2,640,000.00",RON,Offline,DA,NU,24311900-6,Clor (Rev.2)
9511,109664,19.10.2010 01:30,Primaria Orasului ghimbav,4801362,Brasov,Servicii,NU,Negociere accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"12,500,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
9512,109732,19.10.2010 01:30,MUNICIPIUL PLOIESTI,2844855,Prahova,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"11,000,000.00",EUR,Online,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
9513,109667,19.10.2010 01:30,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"31,500,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
9514,109678,19.10.2010 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"2,999,792.00",RON,Offline,DA,NU,90910000-9,Servicii de curatenie (Rev.2)
9515,109688,19.10.2010 01:30,Municipiul Craiova,4417214,Dolj,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"66,351,866.00",RON,Offline,DA,DA,45211350-7,Lucrari de constructii de cladiri multifunctionale (Rev.2)
9516,109806,19.10.2010 07:45,"Institutul Regional de Gastroenterologie-Hepatologie ""Prof. Dr. Octavian Fodor"" Cluj",4354523,Cluj,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"322,580.00",RON,Offline,NU,NU,32323400-7,Echipament video de redare (Rev.2)
9517,109807,19.10.2010 07:59,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"30,000.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
9518,109809,19.10.2010 08:19,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"30,000.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
9519,109812,19.10.2010 08:40,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
9520,109813,19.10.2010 08:56,UNIVERSITATEA CRAIOVA,4553380,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,661.00",RON,Offline,NU,NU,30213100-6,Computere portabile (Rev.2)
9521,109814,19.10.2010 09:00,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
9522,109818,19.10.2010 09:55,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"40,000.00",RON,Offline,NU,NU,22000000-0,Imprimate si produse conexe (Rev.2)
9523,109753,19.10.2010 10:26,Institutul National al Patrimoniului,10444949,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"6,691,000.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
9524,109823,19.10.2010 10:35,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,350.00",RON,Offline,NU,NU,39831220-4,Agenti degresanti (Rev.2)
9525,109824,19.10.2010 10:42,MINISTERUL APARARII UM 02534 IASI,4540054,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"103,601.52",RON,Offline,NU,NU,33600000-6,Produse farmaceutice (Rev.2)
9526,109825,19.10.2010 11:05,JUDETUL VASLUI,3394171,Vaslui,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"3,727,720.00",RON,Offline,NU,NU,45233140-2,Lucrari de drumuri (Rev.2)
9527,109758,19.10.2010 11:20,ADMINISTRATIA DOMENIULUI PUBLIC SECTOR 2,4266260,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,800,000.00",EUR,Offline,NU,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
9528,109774,19.10.2010 11:21,ADMINISTRATIA DOMENIULUI PUBLIC SECTOR 2,4266260,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"4,761,160.01",EUR,Offline,NU,NU,45233000-9,"Lucrari de constructii, de fundatie si de imbracare a autostrazilor si a drumurilor (Rev.2)"
9529,109768,19.10.2010 11:32,Municipiul Galati,3814810,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"483,000.00",RON,Offline,NU,NU,34142300-7,Autobasculante (Rev.2)
9530,109827,19.10.2010 11:33,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"15,000.00",RON,Offline,NU,NU,48100000-9,Pachete software pentru industrie (Rev.2)
9531,109828,19.10.2010 11:38,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"23,811.88",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
9532,109833,19.10.2010 11:53,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"234,600.00",RON,Offline,NU,NU,42131144-7,Vane de control (Rev.2)
9533,109834,19.10.2010 11:58,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Lucrari,DA,Negociere,Pretul cel mai scazut,"2,118,048.00",RON,Offline,NU,NU,45262520-2,Lucrari de zidire (Rev.2)
